recommendation_id,review_text,recommended,helpful_votes,funny_votes,playtime_hours,playtime_at_review_hours,review_date,early_access
225593388,"Morbid Metal is fun, mysterious, challenging , and a all around hack and slasher's dream. if you enjoy fast paced games and stunning visuals pick up morbid metal. I learned that Screen Juice is a relatively new developing team of only a few people. I've shown this to a few of my friends and they all have the same reaction to it. ""This is their first project AND THEY MADE THIS?"". We're all thoroughly impressed and I for one am very excited to see where it goes.",True,0,0,7.83,4.12,2026-05-16,True
225580227,"Fast paced gameplay, precise controlls, lots off possible playstyles, graphic and fps are fine (or excellent if you compare it with other modern games which either look like 10 years old title or look 10% better than 5 years old game but require RTX 5090). Character designs are good, moves have weight and your weapons dont feel like origami to swing (sorry Code Vein).

Game costs 15 or so $ and its well worth that price. If it will receive as much more content as devs are promising than 15$ will be far too cheap.",True,0,0,11.2,6.22,2026-05-15,True
225567938,"I love this game so far. Great graphics in my opinion and the combat is really fun and challenging. The only this game is missing is co-op mode. Once that's added, this game will be perfect. Other than that, i highly recommend this game and its at a great price.",True,0,0,4.82,3.85,2026-05-15,True
225493186,"the game is crazy fun and the combat system is amazing, only issue for me is the optimization, even at lowest quality, boosted performance and crazy low res, i only really average 30-40 fps, with peaks of about 50-55",True,0,0,22.15,6.82,2026-05-14,True
225822073,"Amazing Art, but the gameplay is not satisfying.",False,2,0,0.67,0.67,2026-05-18,True
226281258,"什么垃圾游戏，我锁定敌人之后闪避，那视角都不知道飞到哪里去了。还有那个奔跑，又说长按奔跑，跑着跑着就触发闪避，就不能做个自动奔跑吗。房间与房间之间的路还设置跳跳乐了，子弹跳手感那么差，玩鸡毛跳跳乐。而且手柄还没有震动。
动作肉鸽是吧，我看你是跳跳乐肉鸽",False,1,2,0.35,0.35,2026-05-24,True
225488657,"They kinda ruined the game since the demo. It used to be fun and responsive. Now it's gruelling and full of ♥♥♥♥♥♥♥♥. Perfect dodge moves you out of reach so parry-riposte mechanic doesn't work anymore. Drops and chests are beyond uninteresting. There's no healing so you're 3-shot the whole time until a checkpoint (rare af). It's a work in progress, I know, but right now it's at the worst state ever.",False,2,0,3.23,2.82,2026-05-14,True
227303318,"not playable in it's current state (and probably wont ever be)
high fps but constant hitching/frametime spikes. gpu usage scales ineffectively in that anywhere over 70% usage will make the game stutter. it also just doesn't really live up to what it's trying to do in terms of gameplay mechanics.",False,0,0,1.65,1.65,2026-06-06,True
227662780,the game is in early access yet ive enjoyed it alot so far and looking forward to knowing more lore since its pretty non existent at the moment and feels like a bit of slog for upgrades. more of a palpable reaction to getting hit back would help too since you can get hit without even realising damage has been dealt and have to repeat the entire run again. would help to have ps5 vibration controller support hehe aside from that though can imagine morbid metal expanded into an entire open world kind of game like a.i limit with different puzzles as you unlock characters and more than just the 2 bosses ive met so far with these roguelite elements being a side quest to get buffed for the main game map,True,0,0,11.05,9.6,2026-06-11,True
225593648,你这比样更新还不如不更新好，更新了什么玩意,False,1,0,21.45,17.47,2026-05-16,True
227030417,"I really want to like this game, but its optimized like ass I think I have an ok laptop (acer nitro 5) so why dose it freeze  for 2 seconds every time I do anything other than walk and jump, even on the lowest possible graphics Its still incredibly laggy and I love everything else SO PLEASE OPTIMISE THIS GAME ITS UNPLAYABLE IF NOT ON THE LOWEST SETTINGS.",False,0,2,1.02,0.88,2026-06-02,True
227801997,"un juego al que le hace falta demasiada optimizacion con bajones fps demasiado frecuentes y aun que lo estoy corriendo en una rtx 4060 no me sube arriba de 50 fps ni con dlss activado una optimizacion no sean flojos agregar que es muy estupido tener que pasar por los mismo pinches lugares aunque ya hayas terminado y matado al boss del bioma anterior es una estupidez pasar y hacer lo mismo una y otra vez, llega aburrir la monotonia y eso de estar eligiendo mejoras cada que terminas una mision es una tonteria tambien hace que pierdas inmersion, de ahi en fuera las animaciones estan bien hechas, los enemigos voladores aveces no los puedes golpear y esta la gastadera de habilidades a lo tonto ah si y de 3 golpesitos mueres aunque tengas 210 unidades de salud mejoradas es un asco, un buen juego, pero se necesita una buena maquillada y mucho trabajo por delante",False,0,0,12.62,12.62,2026-06-12,True
226676523,"que joya de juego, primer roguelike que ha empezado a gustarme, porque se siente progresión cada vez que mueres, recomendado 20/10",True,0,0,2.75,0.53,2026-05-29,True
226329369,You like Devil May Cry but are an amateur like me? you like roguelites? Play this. It's already very fun and has the basics for something really good imo. With some big updates this could be really good,True,0,1,16.23,4.93,2026-05-25,True
225509241,"He jugado unas 3 h que me han parecido como media, literalmente es dopamina pura enchufada por vía en vena. Hacia tiempo que no jugaba un Hack & Slash que me gustara tanto (contando que el estilo ""Futurista"" no es mi favorito). Aun no tengo el 3er personaje y aun así me esta pareciendo tremenda bestialidad de acción. Muy recomendable además si has jugado la saga DMC (tiene sistema de estilo, así que puedes sacarte un ""Sexy Smoker Style"" dando ostias como panes a diestro y siniestro). Espero que no abandonen el desarrollo porque a decir verdad esta super divertido.
En tema de bugs la verdad es que por ahora no e encontrado ninguno (y espero siga así xD), la banda sonora tambien te mete mas en la accion del combate.
Lo volveria a comprar si hiciera falta. 10/10",True,0,0,9.67,2.92,2026-05-15,True
226449811,"I would love to play more but the fact that I had to put the lowest setting to be playable shocked me, and that a level take 2-3 minutes to load made lose the will to play this game",False,1,0,0.32,0.32,2026-05-26,True
227220331,"Хороший представитель жанра Hack and slash имеющий несколько НО:
- музыка хорошая, задает ритм и подстраивается под текущий стиль, это разумеется работает, однако будто бы в игре не достает, во-первых, разнообразия этой музыки, во-вторых, отсутствие вокала, хотя в том же релизном трейлере был пример годного вокала;
- не забываем, что игра в раннем доступе и кого-то ценник в целом может отпугнуть;
- отсутствие русской локализации также может поспособствовать итоговому решению русского покупателя;
- на данный момент в игре присутствует 2 босса и соответственно 2 биома, хотя при покупке я ожидал большего количества. 
Что касается положительных аспектов, то могу выделить реально бодрую боевую систему (которая заключена в постоянной смене персонажей для использования их способностей), создание некоторое подобие билдов, в целом дизайн как персонажей, так и мира. А также хотел бы отметить шедевральный голос оператора, он реально крутой.
Не забудем про оптимизацию, когда я только купил игру, шла она у меня на максималках довольно скудно, но после некоторых патчей игра стабилизировалась и играется практически без вопросов.
Так как это ранний доступ, я буду и далее следить за этой игрой. Разработчики пообещали много улучшений, так что ждем развитие в игре комбо-система и т.д. 
В общем, кому нравится подобная тематика и жанр, то я рекомендую попробовать.",True,1,0,14.43,13.87,2026-06-05,True
